2.613,-2.641,1.775
2.638,-2.593,1.799
2.531,-2.680,1.801
2.635,-2.604,1.852
2.629,-2.600,1.753
2.599,-2.622,1.817
2.557,-2.654,1.858
2.623,-2.646,1.896
2.604,-2.634,1.785
2.630,-2.618,1.795
2.701,-2.570,1.812
2.621,-2.585,1.891
2.593,-2.607,1.843
2.622,-2.590,1.815
2.697,-2.588,1.757
2.616,-2.619,1.857
2.593,-2.629,1.890
2.569,-2.626,1.868
2.575,-2.596,1.805
2.512,-2.583,1.914
2.682,-2.561,1.787
2.646,-2.617,1.767
2.563,-2.621,1.869
2.558,-2.644,1.893
2.608,-2.610,1.847
2.646,-2.603,1.820
2.548,-2.626,1.905
2.536,-2.623,1.881
2.616,-2.602,1.801
2.615,-2.605,1.889
2.601,-2.621,1.851
2.583,-2.634,1.805
2.557,-2.662,1.889
-,-,-
2.402,-2.631,2.128
2.424,-2.607,2.115
2.469,-2.610,2.043
2.406,-2.611,2.117
2.395,-2.656,2.092
2.399,-2.624,2.140
2.496,-2.590,2.036
2.396,-2.645,2.086
2.417,-2.628,2.033
2.421,-2.630,2.019
2.418,-2.702,2.027
2.469,-2.698,2.028
2.527,-2.513,2.095
2.393,-2.552,2.215
2.413,-2.558,2.135
2.332,-2.738,1.981
2.399,-2.691,1.995
2.372,-2.742,1.991
2.431,-2.589,2.092
2.361,-2.698,2.113
2.413,-2.751,2.048
2.263,-2.742,1.950
2.362,-2.823,1.970
2.132,-2.781,2.144
2.189,-2.773,2.147
2.175,-2.850,2.023
2.020,-2.959,2.047
2.162,-2.940,1.881
1.948,-2.912,2.045
1.604,-3.072,2.117
1.789,-3.177,1.952
1.564,-3.220,1.977
1.354,-3.147,1.942
1.582,-3.320,1.937
1.369,-3.212,1.915
1.531,-3.290,1.859
1.497,-3.306,1.851
1.356,-3.157,1.898
1.113,-3.624,1.661
1.027,-3.638,1.434
1.379,-3.169,1.484
1.214,-4.325,1.264
1.434,-3.521,1.406
1.295,-3.499,1.605
1.249,-3.519,1.676
1.163,-3.583,1.638
1.315,-3.386,1.590
1.729,-3.264,1.520
1.600,-3.294,1.849
1.646,-3.155,2.008
1.430,-3.229,2.037
2.003,-3.139,1.806
1.880,-3.060,1.963
1.849,-3.091,2.149
2.353,-2.919,1.906
2.239,-2.879,1.792
2.378,-2.748,1.971
2.423,-2.820,1.782
2.527,-2.738,1.859
2.537,-2.715,1.847
2.518,-2.693,1.839
2.608,-2.725,1.747
2.606,-2.625,1.815
2.532,-2.612,1.927
2.617,-2.771,1.694
2.651,-2.563,1.825
2.568,-2.569,1.866
2.656,-2.564,1.772
2.650,-2.598,1.776
2.612,-2.638,1.699
2.584,-2.681,1.841
2.578,-2.641,1.792
2.746,-2.586,1.613
2.698,-2.583,1.725
2.685,-2.581,1.764
2.666,-2.579,1.747
2.618,-2.602,1.746
2.651,-2.622,1.753
2.628,-2.623,1.814
2.598,-2.632,1.807
2.687,-2.623,1.709
2.636,-2.639,1.757
2.607,-2.631,1.848
2.660,-2.642,1.770
2.595,-2.640,1.836
2.671,-2.579,1.762
2.566,-2.643,1.759
2.587,-2.646,1.836
2.642,-2.621,1.813
2.613,-2.616,1.817
2.574,-2.632,1.832
2.570,-2.633,1.847
2.548,-2.632,1.834
2.605,-2.600,1.831
2.641,-2.605,1.800
-,-,-
1.916,-2.979,2.131
2.046,-2.898,2.004
1.983,-2.942,2.062
1.910,-2.949,2.157
1.854,-2.977,2.223
1.993,-2.950,2.034
