0.890,-3.872,0.251
0.759,-3.904,0.489
0.763,-3.908,0.505
0.815,-3.857,0.399
0.719,-3.941,0.383
0.765,-3.875,0.475
0.851,-3.886,0.438
0.781,-3.895,0.409
0.743,-3.888,0.517
0.817,-3.892,0.461
0.797,-3.896,0.459
0.781,-3.898,0.471
0.868,-3.859,0.438
0.832,-3.873,0.429
0.780,-3.923,0.456
-,-,-
2.071,-2.899,2.100
2.138,-2.825,2.054
2.096,-2.869,2.031
2.082,-2.856,2.098
2.056,-2.883,2.089
2.151,-2.807,2.088
1.875,-2.953,2.277
1.854,-2.927,2.205
2.076,-2.885,2.135
2.076,-2.911,2.204
2.047,-2.846,2.161
1.730,-3.010,2.079
1.734,-2.944,2.347
1.344,-3.152,2.186
1.466,-3.131,2.242
1.597,-3.072,2.129
1.467,-3.178,2.115
1.243,-3.283,2.304
1.228,-3.291,2.140
1.252,-3.227,2.174
1.265,-3.199,2.182
1.237,-3.355,2.090
1.370,-3.394,1.572
1.443,-3.400,1.580
1.211,-3.563,1.712
1.160,-3.504,1.712
1.377,-3.485,1.586
1.313,-3.486,1.538
1.252,-3.572,1.296
1.504,-3.525,1.377
1.474,-3.477,1.387
1.147,-3.583,1.668
1.262,-3.563,1.687
1.016,-3.600,1.608
0.900,-3.697,1.350
0.947,-3.769,0.981
0.888,-3.703,1.168
0.985,-3.732,0.734
0.804,-3.815,0.902
0.601,-3.874,0.764
0.595,-3.894,0.682
0.705,-3.914,0.479
0.817,-3.861,0.417
0.703,-3.899,0.428
0.698,-3.947,0.525
0.587,-3.944,0.411
0.705,-3.895,0.354
0.585,-3.953,0.336
0.667,-3.912,0.396
0.698,-3.875,0.407
0.621,-3.953,0.330
0.670,-3.892,0.441
0.613,-3.911,0.447
0.610,-3.923,0.424
0.561,-3.930,0.417
0.555,-3.944,0.381
0.627,-3.925,0.388
0.629,-3.899,0.404
0.625,-3.896,0.403
0.532,-3.959,0.437
0.632,-3.887,0.473
0.543,-3.927,0.466
0.562,-3.934,0.411
-,-,-
2.360,-2.731,1.905
2.406,-2.718,1.914
2.343,-2.766,1.932
2.255,-2.801,2.080
2.337,-2.784,1.857
2.375,-2.819,1.879
2.376,-2.824,2.058
2.290,-2.810,1.937
2.206,-2.855,1.919
1.996,-2.991,2.052
2.095,-2.923,1.949
1.900,-2.956,2.065
1.613,-3.178,2.010
1.554,-3.289,1.986
1.622,-3.225,1.840
1.578,-3.238,1.906
1.583,-3.307,1.871
1.440,-3.354,1.917
1.318,-3.519,1.797
1.495,-3.450,1.517
1.434,-3.488,1.484
1.482,-3.467,1.427
1.365,-3.531,1.502
1.282,-3.586,1.286
1.411,-3.564,1.302
1.762,-3.430,0.777
1.291,-3.582,1.256
1.728,-3.465,1.129
1.521,-3.445,1.259
1.513,-3.511,1.351
1.541,-3.463,1.501
1.635,-3.338,1.732
1.853,-3.266,1.920
1.678,-3.321,1.807
1.681,-3.333,1.649
1.739,-3.346,1.539
1.697,-3.413,1.635
1.802,-3.446,1.516
1.632,-3.430,1.458
1.414,-3.438,1.465
0.988,-3.651,1.533
1.041,-3.648,1.518
1.195,-3.610,1.401
1.231,-3.627,1.057
1.058,-3.702,1.121
1.111,-3.712,1.023
0.993,-3.771,0.999
1.016,-3.744,1.106
0.975,-3.754,1.062
1.001,-3.747,1.139
1.004,-3.758,0.968
1.010,-3.729,1.059
1.048,-3.735,1.080
1.039,-3.742,1.137
0.910,-3.766,1.150
0.839,-3.791,1.166
1.048,-3.713,1.078
0.984,-3.747,1.061
0.875,-3.772,1.133
0.898,-3.773,1.135
0.973,-3.743,1.126
0.946,-3.795,1.124
-,-,-
2.004,-3.035,1.902
1.973,-3.018,1.965
1.922,-3.050,2.000
1.995,-3.038,1.997
1.859,-3.061,2.121
1.804,-3.104,2.146
1.830,-3.136,2.060
1.923,-3.069,1.866
1.878,-3.119,1.868
1.675,-3.231,1.856
1.687,-3.218,1.573
1.883,-3.261,1.493
1.787,-3.243,1.672
1.854,-3.218,1.564
1.845,-3.220,1.698
1.938,-3.191,1.749
1.879,-3.206,1.657
1.812,-3.190,1.648
1.854,-3.220,1.679
1.812,-3.255,1.738
1.835,-3.232,1.692
1.931,-3.180,1.604
1.945,-3.259,1.511
2.097,-3.175,1.411
1.950,-3.236,1.567
1.867,-3.299,1.676
1.844,-3.310,1.730
1.861,-3.300,1.497
1.798,-3.265,1.502
1.834,-3.254,1.693
1.814,-3.228,1.748
